set	sample_id	contig_id	ORF_ID	Best_Hit_ARO	ARO	Cut_Off	Best_Identities	Percentage_Length_of_Reference_Sequence	Drug_Class	Resistance_Mechanism	AMR_Gene_Family	Antibiotic	matched_to_genomad	genomad_context	chromosome_score	plasmid_score	virus_score
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_43896	k141_43896_3 # 1186 # 1992 # -1 # ID=78327_3;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.522	vanW gene in vanG cluster	3002965	Strict	31.69	95.37	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_43988	k141_43988_4 # 2727 # 5903 # -1 # ID=78573_4;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.540	adeF	3000777	Strict	42.92	99.91	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_351447	k141_351447_2 # 557 # 1381 # 1 # ID=78887_2;partial=00;start_type=ATG;rbs_motif=AATAA;rbs_spacer=4bp;gc_cont=0.354	vanY gene in vanM cluster	3002961	Strict	31.91	117.6	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_351500	k141_351500_6 # 3249 # 5099 # -1 # ID=79080_6;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.582	vanW gene in vanI cluster	3003724	Strict	31.78	165.15	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_760510	k141_760510_13 # 13985 # 15109 # -1 # ID=79201_13;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.507	vanT gene in vanG cluster	3002972	Strict	33.42	52.53	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_44803	k141_44803_4 # 3554 # 4900 # 1 # ID=79849_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.716	vanY gene in vanM cluster	3002961	Strict	37.69	192.27	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_659893	k141_659893_2 # 369 # 1202 # -1 # ID=81886_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.566	vanW gene in vanB cluster	3002964	Strict	54.81	100.73	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_660070	k141_660070_1 # 468 # 803 # -1 # ID=82128_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.562	qacG	3007015	Strict	43.27	103.74	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_47767	k141_47767_8 # 7941 # 9641 # -1 # ID=85254_8;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.439	vanT gene in vanG cluster	3002972	Strict	34.05	79.49	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_253700	k141_253700_2 # 727 # 1734 # -1 # ID=85756_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.530	vanW gene in vanI cluster	3003724	Strict	30.25	89.81	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_764501	k141_764501_2 # 516 # 1661 # 1 # ID=86029_2;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.725	vanT gene in vanG cluster	3002972	Strict	35.98	53.51	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_357279	k141_357279_1 # 1 # 1395 # 1 # ID=88210_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.561	vanW gene in vanI cluster	3003724	Strict	32.65	124.4	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_562212	k141_562212_1 # 3 # 1064 # 1 # ID=88756_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.338	EreD	3004608	Strict	76.49	86.52	macrolide antibiotic	antibiotic inactivation	macrolide esterase	erythromycin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_136398	k141_136398_3 # 1342 # 2469 # 1 # ID=89021_3;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.728	vanT gene in vanG cluster	3002972	Strict	32.15	52.67	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_460494	k141_460494_5 # 4027 # 4992 # -1 # ID=90385_5;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=11bp;gc_cont=0.356	CfxA2	3003002	Strict	99.69	100.0	cephamycin	antibiotic inactivation	CfxA beta-lactamase		True	plasmid_like		0.9845	
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_563490	k141_563490_2 # 511 # 1659 # 1 # ID=90911_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.588	vanT gene in vanG cluster	3002972	Strict	31.99	53.65	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_257670	k141_257670_9 # 8905 # 9942 # -1 # ID=92835_9;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.478	vanW gene in vanI cluster	3003724	Strict	37.12	92.49	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_564861	k141_564861_1 # 3 # 656 # 1 # ID=93125_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.476	vanY gene in vanM cluster	3002961	Strict	34.2	93.13	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_52464	k141_52464_8 # 5739 # 8207 # 1 # ID=93129_8;partial=00;start_type=ATG;rbs_motif=AATAA;rbs_spacer=4bp;gc_cont=0.458	vanT gene in vanG cluster	3002972	Strict	34.6	115.45	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_258134	k141_258134_2 # 876 # 2174 # -1 # ID=93631_2;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.530	vanW gene in vanI cluster	3003724	Strict	29.04	115.82	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_769601	k141_769601_1 # 238 # 2157 # 1 # ID=94236_1;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.532	tet(W)	3000194	Strict	99.22	100.0	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_565574	k141_565574_2 # 1148 # 2215 # -1 # ID=94287_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.611	vanW gene in vanI cluster	3003724	Strict	32.58	95.17	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_669392	k141_669392_4 # 2469 # 3563 # -1 # ID=97957_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.399	vanT gene in vanG cluster	3002972	Strict	35.5	51.12	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_260885	k141_260885_3 # 1361 # 3061 # 1 # ID=98118_3;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.541	vanW gene in vanI cluster	3003724	Strict	30.19	151.74	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_365464	k141_365464_1 # 1 # 1017 # 1 # ID=101579_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.693	vanW gene in vanI cluster	3003724	Strict	41.33	90.62	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_58013	k141_58013_1 # 426 # 1196 # 1 # ID=102154_1;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=9bp;gc_cont=0.336	LnuH	3004600	Strict	83.2	98.46	lincosamide antibiotic	antibiotic inactivation	lincosamide nucleotidyltransferase (LNU)		False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_570396	k141_570396_2 # 1207 # 3180 # -1 # ID=102567_2;partial=00;start_type=GTG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.397	tet(Q)	3000191	Strict	96.35	100.0	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_774918	k141_774918_1 # 2 # 991 # 1 # ID=103227_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.534	vanW gene in vanI cluster	3003724	Strict	35.57	88.2	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_571174	k141_571174_3 # 620 # 2539 # -1 # ID=103814_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.682	vanW gene in vanI cluster	3003724	Strict	32.12	171.31	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_142580	k141_142580_3 # 1844 # 4312 # 1 # ID=104124_3;partial=00;start_type=ATG;rbs_motif=AAAAAA;rbs_spacer=7bp;gc_cont=0.380	vanT gene in vanG cluster	3002972	Strict	36.31	115.45	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_264611	k141_264611_1 # 55 # 3234 # 1 # ID=104374_1;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.682	adeF	3000777	Strict	45.46	100.0	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_143430	k141_143430_2 # 407 # 895 # 1 # ID=106109_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.450	nimG	3007109	Strict	53.05	98.78	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	metronidazole	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_674398	k141_674398_1 # 2 # 1264 # 1 # ID=106110_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.504	vanW gene in vanI cluster	3003724	Strict	30.4	112.6	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_265719	k141_265719_7 # 3950 # 5869 # 1 # ID=106157_7;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.404	tet(O)	3000190	Strict	99.37	100.0	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_265941	k141_265941_2 # 236 # 1216 # -1 # ID=106499_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.503	OXA-21	3001416	Strict	99.27	118.55	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	cloxacillin; oxacillin; cefalotin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_369257	k141_369257_4 # 1946 # 3127 # -1 # ID=107850_4;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.445	vanT gene in vanG cluster	3002972	Strict	42.74	55.2	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_266899	k141_266899_4 # 4536 # 5690 # -1 # ID=107934_4;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.627	vanY gene in vanF cluster	3002958	Strict	28.0	131.06	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_677663	k141_677663_4 # 2488 # 2958 # -1 # ID=111878_4;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.473	nimF	3007108	Strict	51.95	103.31	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase		False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_63780	k141_63780_7 # 7676 # 8770 # -1 # ID=111889_7;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.398	vanT gene in vanG cluster	3002972	Strict	35.95	51.12	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_780067	k141_780067_8 # 7018 # 8154 # 1 # ID=111897_8;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.346	vanT gene in vanG cluster	3002972	Strict	33.64	53.09	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_677718	k141_677718_3 # 2837 # 6088 # -1 # ID=111951_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.647	adeF	3000777	Strict	42.78	102.27	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_473802	k141_473802_1 # 205 # 1146 # -1 # ID=112772_1;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.508	vanW gene in vanI cluster	3003724	Strict	35.88	83.91	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_577560	k141_577560_2 # 307 # 621 # 1 # ID=114153_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.530	qacG	3007015	Strict	44.12	97.2	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_270780	k141_270780_2 # 201 # 698 # -1 # ID=114759_2;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.460	nimJ	3007112	Strict	46.84	100.0	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	metronidazole	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_679937	k141_679937_2 # 1333 # 2496 # -1 # ID=116049_2;partial=00;start_type=ATG;rbs_motif=AAAA;rbs_spacer=14bp;gc_cont=0.461	vanT gene in vanG cluster	3002972	Strict	35.23	54.35	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_271778	k141_271778_3 # 943 # 1716 # 1 # ID=116457_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.472	OXA-641	3005333	Strict	96.5	100.0	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	cloxacillin; oxacillin; cefalotin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_375653	k141_375653_2 # 225 # 2144 # -1 # ID=118184_2;partial=00;start_type=ATG;rbs_motif=AAAA;rbs_spacer=4bp;gc_cont=0.367	tet(36)	3000197	Strict	93.09	99.84	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_477404	k141_477404_1 # 292 # 1518 # -1 # ID=118527_1;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.306	EreD	3004608	Strict	99.02	100.0	macrolide antibiotic	antibiotic inactivation	macrolide esterase	erythromycin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_580842	k141_580842_1 # 252 # 584 # 1 # ID=119697_1;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.517	qacL	3005098	Strict	93.64	100.0	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump		False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_478466	k141_478466_1 # 1 # 702 # 1 # ID=120183_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.551	vanW gene in vanI cluster	3003724	Strict	44.17	62.47	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_582179	k141_582179_9 # 5521 # 6663 # -1 # ID=121896_9;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.598	vanY gene in vanF cluster	3002958	Strict	26.95	129.69	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_275195	k141_275195_1 # 75 # 1226 # 1 # ID=121925_1;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.724	vanT gene in vanG cluster	3002972	Strict	34.44	53.79	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_582237	k141_582237_1 # 41 # 1183 # 1 # ID=121978_1;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.599	vanY gene in vanF cluster	3002958	Strict	26.95	129.69	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_786520	k141_786520_2 # 661 # 1341 # 1 # ID=121997_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.640	vanY gene in vanB cluster	3002956	Strict	37.63	84.33	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_683588	k141_683588_1 # 2 # 913 # -1 # ID=122101_1;partial=10;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.578	vanY gene in vanM cluster	3002961	Strict	33.16	130.47	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_683588	k141_683588_2 # 925 # 1737 # -1 # ID=122101_2;partial=00;start_type=GTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.566	vanY gene in vanM cluster	3002961	Strict	33.86	115.88	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_683588	k141_683588_3 # 1734 # 2327 # -1 # ID=122101_3;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.588	vanY gene in vanF cluster	3002958	Strict	30.73	67.24	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_787624	k141_787624_6 # 6359 # 7372 # -1 # ID=124222_6;partial=00;start_type=ATG;rbs_motif=AATAA;rbs_spacer=14bp;gc_cont=0.537	vanH gene in vanB cluster	3002943	Strict	39.8	104.33	glycopeptide antibiotic	antibiotic target alteration	vanH; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_481566	k141_481566_3 # 1780 # 2613 # -1 # ID=125213_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.452	vanY gene in vanM cluster	3002961	Strict	35.85	118.88	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_71869	k141_71869_1 # 2 # 1486 # 1 # ID=125671_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.343	vanT gene in vanG cluster	3002972	Strict	35.56	69.38	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_380606	k141_380606_1 # 2 # 1006 # 1 # ID=125943_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.673	vanH gene in vanB cluster	3002943	Strict	37.15	103.41	glycopeptide antibiotic	antibiotic target alteration	vanH; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_72760	k141_72760_2 # 859 # 1338 # -1 # ID=126977_2;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.365	nimJ	3007112	Strict	50.62	96.36	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	metronidazole	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_687629	k141_687629_4 # 2353 # 4314 # -1 # ID=128708_4;partial=00;start_type=ATG;rbs_motif=AAA;rbs_spacer=3bp;gc_cont=0.403	tet(O)	3000190	Strict	51.8	102.19	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_280176	k141_280176_1 # 90 # 944 # 1 # ID=130203_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.547	aadA7	3002607	Strict	98.87	107.17	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	spectinomycin; streptomycin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_280938	k141_280938_1 # 42 # 863 # -1 # ID=131471_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.515	linG	3002879	Perfect	100.0	100.0	lincosamide antibiotic	antibiotic inactivation	lincosamide nucleotidyltransferase (LNU)	lincomycin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_75574	k141_75574_2 # 456 # 806 # 1 # ID=131778_2;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.644	qacG	3007015	Strict	41.35	108.41	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_385234	k141_385234_1 # 2 # 1015 # 1 # ID=133212_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	vanW gene in vanI cluster	3003724	Strict	31.03	90.35	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
RM2016_clean21_plus_USA_chicago_11	ERR1713358	k141_690543	k141_690543_1 # 96 # 1733 # -1 # ID=133532_1;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.557	vanW gene in vanI cluster	3003724	Strict	34.54	146.11	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
